,uJAVA,F0378,F0395,F0410,F0430,gSDSS,F0515,rSDSS,F0660,iSDSS,F0861,zSDSS
428,18.396706226892256,18.132506487737093,17.917900453668775,17.799728399721985,17.096115712360838,16.589554620804602,16.214118126789543,15.69960975322028,15.589507368507618,15.275245433990548,15.043190453654756,14.97538700985756
429,19.279332524607277,18.96673635287532,18.720790208673495,18.69944254155476,17.994220081845768,17.352501132189595,16.933415650390437,16.40715622738508,16.295282878622167,15.974115172565842,15.742838702947841,15.671782013894918
430,18.959682463093536,18.664158575146395,18.46236783407774,18.40862404624071,17.701028884679182,17.125872990259435,16.725595502580187,16.22632792506285,16.11887124895236,15.817080259772723,15.595208852623557,15.534065480537302
431,20.506759921514536,20.169489864431405,19.9874542646769,19.71646469380608,19.663243761163017,18.52513351733228,18.04968239928722,17.510293098653584,17.326917277580392,17.066391122228197,16.836532467730265,16.750787202819208
432,20.996059051134395,20.581558049008848,20.34463956315726,20.38463190448626,19.813038831052165,18.99740644421296,18.549691499935186,18.01697213022653,17.86117389789924,17.574238134971026,17.340173479952853,17.263378468577994
433,18.359618813831492,17.99058181630141,17.986084166872807,17.50339032597501,16.959210575642125,16.36786066320245,16.0180063796046,15.460395864341102,15.326105630831158,15.026558912168737,14.808029995136797,14.72077284214115
434,19.59310321951301,19.240315767594915,18.954986985219325,18.9859780270296,18.381635169026925,17.65131619312198,17.226677520502157,16.690187152770186,16.55563088685704,16.249820570934602,16.01730332320065,15.9429318702264
435,18.77912382909838,18.524262579222295,18.322890804438593,18.181656958885853,17.592167008318576,17.05794600520518,16.68609299595712,16.187216559450547,16.07852181239018,15.771922910265417,15.54788536655434,15.478614078164348
436,18.388436148810445,18.04659801042709,17.931434374528514,17.696541561465203,16.970347445090464,16.380148689174614,15.990748345080942,15.427983083188064,15.300885099812545,14.976744165068245,14.736896263209868,14.66185864655631
437,18.021599913437342,17.663070300817242,17.633901654492934,17.156971117180515,16.650401926206207,16.078651054850628,15.73745252867872,15.191184419767616,15.056872370633217,14.763450343990536,14.552063881909259,14.46626888726457
438,18.262301418954735,17.955429821336356,17.80693589255276,17.652565825363254,16.901772840190176,16.353820013654087,15.967319954565916,15.452498553181949,15.340235444454773,15.038452174172043,14.81464414412891,14.747823817726605
439,19.898497857526923,19.481604477444762,19.314404641267465,19.237587010960763,18.80194934759032,17.903587588771163,17.449450719901904,16.922840129131366,16.746931040598156,16.487424831424462,16.260014974725365,16.181569295555086
440,16.99303840595827,16.677588419648018,16.670653593848623,16.036449716588663,15.686641606641746,15.117213127249578,14.817646502631787,14.285679146274555,14.156830144197581,13.874639562393572,13.685076114081907,13.591940300368346
441,18.233946764250067,17.9473894884918,17.739429289997442,17.682324197169777,16.871397074386067,16.303416998775294,15.89423009984877,15.370107501678342,15.260776572622772,14.939951666063457,14.706384378841985,14.638604880718196
442,20.911625303526478,20.523558212896276,20.40145301421155,20.118394617778353,19.953665893588845,18.842487855647967,18.364458321942475,17.801858425147937,17.60777114929262,17.335091760706,17.09723108327593,17.00723786912998
443,20.399143342241118,19.987293173862128,19.885269335946173,19.67167548587745,19.372781353874082,18.383091382377014,17.918532681964535,17.379695023290278,17.1950201145513,16.93275707885246,16.702133774151868,16.61792918000479
444,21.2966182060973,20.9612663128527,20.718293446753187,20.566463327003092,20.448254193997034,19.408389101808798,18.940071699409376,18.40268750201975,18.251557700645474,17.970842346176283,17.72935059676256,17.65844966177529
445,18.97394376194256,18.66128141205881,18.509433500615017,18.36180489187384,17.590371139500036,17.028794657867078,16.634799040957656,16.10701396480647,15.992558498363891,15.680300706064202,15.449603646856215,15.380444326757306
446,19.76131122054072,19.363545562865742,19.27894216602138,19.02761035689115,18.790239358691835,17.80603299271021,17.349915590163402,16.822369051728472,16.641217678275268,16.386378953787496,16.16084002338023,16.078760687738356
447,20.995284003149205,20.576723826191554,20.452405676756268,20.266772254847083,19.92363518939769,18.93241890564812,18.46306040324289,17.903754526619938,17.71440386284081,17.43832302222505,17.198003029809314,17.111756855458285
448,20.446493863932666,20.044810465117223,19.90682246719445,19.777956733381902,19.36328590808558,18.567385983439713,18.139945050192242,17.605867124625995,17.434417132711346,17.158680193331094,16.92114819112357,16.841105254307976
449,17.558378662441246,17.189712390728157,17.187475394866237,16.665517566423794,16.16829222163705,15.583551432952447,15.240299403878998,14.68647752252043,14.54966289123993,14.252785387169059,14.04143097957665,13.951467579473025
450,18.819943195719336,18.53814158971426,18.332786867836568,18.261240406673192,17.55287171017297,16.979687177988897,16.58041830892726,16.07257506963596,15.964563492135973,15.656030990064298,15.43146710194587,15.36610118903945
451,20.18170674094908,19.796684682695425,19.506263859820688,19.578935735188686,18.95342844257807,18.166326972906003,17.723532754272156,17.177968202574657,17.031266732568827,16.727291778456877,16.489623936987194,16.412448793683293
452,18.859702329840612,18.52072888867078,18.418535943260167,18.19479777751781,17.442805551586332,16.851129257352003,16.456983613768244,15.904088512153788,15.780724159941395,15.46187007085467,15.224801724414153,15.151074537739772
453,19.794968140189265,19.47133099146707,19.203821336018375,19.198108214491878,18.573546942953854,17.895588209614296,17.478544172284252,16.9538650490425,16.836077087633722,16.522184359495814,16.293317554764897,16.221888900616218
454,19.539414965110524,19.125288469294,18.97224164125319,18.867835656594472,18.450108447032708,17.568903641334256,17.120424989017447,16.583377630809352,16.40589871949507,16.138397934331742,15.9049269204213,15.826147914221815
455,18.384136938293853,18.09132605480553,17.88383306832077,17.794038989184983,16.997882243599392,16.426729553608684,16.020146616156048,15.470547611742997,15.35504909598802,15.017883349592738,14.773591623854374,14.70244245337083
456,19.263824292552936,18.872746352377586,18.771382081387515,18.588966624243955,18.2336152932331,17.399134914695942,16.967954746040398,16.4423162504591,16.266571431367225,16.002651085470887,15.770764244295707,15.690875374235404
457,20.50153537218921,20.103418450787153,20.03396686194087,19.79891409655123,19.53518121598435,18.626985778780213,18.187501263866388,17.67352123296759,17.499203387473752,17.248301948474236,17.025603226915806,16.946936030042206
458,18.05532360449255,17.70990500071547,17.650936890033325,17.223183758188018,16.70204888777522,16.143895122584638,15.804920414754523,15.262835359943596,15.13132037937375,14.838814734445764,14.625205455722522,14.544169130784649
459,18.94218291015872,18.656590998504836,18.44211207680225,18.334682932558188,17.812075058638385,17.255791180601655,16.88722332101824,16.43579825690221,16.335611735228934,16.065778503538006,15.866330532667305,15.80110715788872
460,20.152671488403314,19.742764527757043,19.573906818402197,19.52419553378086,19.07665151123738,18.269267653276806,17.83587574785606,17.33381418568834,17.173890801174053,16.918147754903565,16.697856427660945,16.627047906811303
461,18.327055607081956,18.023234441257287,17.872894881466678,17.698372542770926,16.989400128076714,16.454777385784563,16.080256312786638,15.565906510523156,15.450735544735778,15.153316397562959,14.931267475595455,14.86504046702682
462,20.486351299515153,20.08371804140242,19.99162910436382,19.782339681015404,19.482181021387092,18.549846829811134,18.09954502263013,17.57967469537825,17.4021802200663,17.15014941391906,16.926641509809237,16.84694133306777
463,18.20808583850567,17.883972951529856,17.795235498836885,17.4569371221877,16.865844793950217,16.31651755840442,15.967706667713273,15.4360680037328,15.312234521622525,15.021523632342797,14.805316458426637,14.733075692678284
464,20.131160912076634,19.803239526296185,19.53693489394753,19.522891856410705,18.89323574138898,18.211559038402243,17.79278833670796,17.25449141513875,17.133847451107837,16.80998879066007,16.574549443651996,16.500774611563646
465,18.924041793507108,18.646336997805555,18.451650341568996,18.37599493370629,17.579048870690666,17.038544411566253,16.641400160218755,16.140304424795595,16.036186860831393,15.732347701659277,15.509679043057648,15.445129441238612
466,20.136909910507754,19.82494647071794,19.579909233971605,19.556819371427206,18.872708911551424,18.237095269820642,17.822628268334316,17.303816026646935,17.192980325387023,16.8773294613623,16.649659287680215,16.579481631225967
467,17.242751731790598,16.9064781435283,16.93274963566728,16.30145368374142,15.892233775770707,15.321589275378198,15.002812147969316,14.463368539977248,14.33105593379346,14.043095627238502,13.84570416718725,13.752187848087473
468,17.826276163312134,17.50080552500024,17.509156927818637,16.89898514442638,16.500952837889233,15.946839652329526,15.633796015498598,15.106765320496224,14.977084262873749,14.695295413568136,14.502122119494363,14.411298839326607
469,17.504035340437937,17.200912056525095,17.085963243238073,16.790857812398514,16.19925468805126,15.676459466158956,15.333153956860455,14.81698673664079,14.696212278915839,14.412004844824777,14.199006594470163,14.131055830570673
470,20.226746448897405,19.7973859555703,19.5978403253357,19.548807374362,19.068087654767083,18.13297624009521,17.664946426951975,17.096875534260604,16.91159240575901,16.624034283867445,16.377523404144757,16.294399482739227
471,19.992881705140967,19.588687903793538,19.4991882260331,19.2557742253557,18.997116351631277,18.006007330102165,17.545412818519797,17.006408494961068,16.8219179282812,16.55974092684231,16.328812138372268,16.24525866134531
472,19.847853454748595,19.473203187062886,19.35777639960552,19.07625515379062,18.935241094936906,17.877234507511368,17.415792087667604,16.87765237551763,16.692662745974467,16.433987310581074,16.20576791982727,16.119841306062924
473,19.558194290475253,19.1592408565421,19.02860740480029,18.91766132274149,18.519091935257393,17.707476176631765,17.27926154370049,16.779168070559113,16.61447437431816,16.366218809185543,16.147722901728322,16.07518306547973
474,20.88391934020654,20.491225939924348,20.3885415024868,20.10959082743005,19.926736252445835,18.875333768856116,18.410140068675,17.855261727743134,17.666109042051733,17.395646631628185,17.159228253755078,17.07151391053544
475,20.408067923940525,19.988287128884078,19.829927965185238,19.729353490216866,19.298955346393527,18.42509143381256,17.97731096398814,17.424911241475566,17.245875418046076,16.965597346316518,16.72413544096456,16.64340681142992
476,18.572439005472244,18.249660018566082,18.155832598019717,17.829581808379178,17.227548425931808,16.677603382759777,16.3259834655751,15.792335737277831,15.668186276821306,15.374934993291633,15.156535301663247,15.084496318577523
477,18.69281985274391,18.34597405426694,18.263206641944237,17.95865295894049,17.280260436166863,16.686960552566713,16.308753515191327,15.748026586595955,15.61992682455514,15.305605545102196,15.073036604725381,14.997402247065503
478,19.038460324894942,18.70392594223858,18.61521928045223,18.29851050541446,17.660309516922005,17.090864332185536,16.727028448824193,16.179919945214994,16.053387653514598,15.749744659972414,15.523625228144383,15.449206274355948
479,19.312332682489316,19.010466186988502,18.781980296174694,18.727195112430472,18.07459628484943,17.46295663828321,17.059905934586496,16.539044433493896,16.42688884207143,16.108955007910353,15.879519256573996,15.809383583949426
480,18.93479027946805,18.631166346661416,18.444661872668316,18.34398262486261,17.528524062804266,16.949276872989202,16.53990293926959,15.995562486044555,15.881265539229144,15.54997268297365,15.308951324631284,15.23765673759585
481,18.41026680161165,18.03617530971114,18.088540603697915,17.44161067967292,16.982282933308692,16.366257994563433,16.025087211893123,15.440343854093168,15.297432560707822,14.981876842777206,14.764660320504445,14.66398308445216
482,19.394039663428696,19.10573046637245,18.89632267119334,18.846494426147828,18.069954897838056,17.48695163580445,17.07688245475574,16.562740818470136,16.45422665969922,16.141514816987275,15.913299001322747,15.84596114478125
483,19.835083216590345,19.45347969638995,19.3797425278352,19.120987474701707,18.92026542298308,17.964205624378547,17.520122307554338,17.016777508115773,16.842456817620686,16.60239161667789,16.387222873497628,16.309113355442722
484,20.008609532754424,19.642352388623415,19.378329821897395,19.408100341934627,18.82492782733875,18.083913855946594,17.6576031406286,17.12717529484094,16.98664712561543,16.690452369084156,16.459353244673906,16.385996225198028
485,19.09208579066464,18.772735509563205,18.52553374898848,18.493893975827707,17.940829785714175,17.28537976447805,16.8871010361714,16.382934416887675,16.26249526143127,15.969521474945722,15.74968241958871,15.679176877216834
486,17.353230800643033,16.995953396746426,17.03746946551844,16.379611636026016,15.950286238635048,15.347347297794705,15.016449281441979,14.442445630601188,14.302204366590344,13.992528831709523,13.780579969450997,13.68061521245297
487,20.45499444277454,20.03167587590906,19.87408491602293,19.74508420892223,19.33886796940855,18.37442446559814,17.905980546808603,17.336722537809525,17.14610525239698,16.86293891013102,16.61703179843058,16.531944436271914
488,20.076772274629647,19.660532546913277,19.406981300924098,19.460501899275354,18.868733930067005,18.033451710994953,17.578255873362213,17.031871355963464,16.872736277622536,16.577365599009404,16.33755651291382,16.260236107270487
489,18.526484540276147,18.121602509903568,18.016778737155096,17.833012360861154,17.4926561830914,16.597410700810187,16.15247881641181,15.614543690623918,15.434717986769899,15.167409737080067,14.933074721681665,14.852657030596838
490,19.410393725110197,19.037900976499262,18.811172097353055,18.81559920260117,18.273013915970704,17.54838356059937,17.13010839982584,16.621342046462637,16.481522029349748,16.201885568532703,15.979273866061984,15.9084635186239
491,19.460233974181694,19.134496345021464,18.868251393266057,18.882084899107998,18.302162322622223,17.618973233448493,17.209410993527424,16.710997060639233,16.589421878002778,16.304850252914722,16.089639571071753,16.02192270702099
492,20.117817790630305,19.72454235813609,19.46477763814661,19.467254960624775,18.881247765881305,18.083121008859166,17.639507995473316,17.040755241722763,16.877918075272774,16.53834978864233,16.27347505799872,16.188145949480457
493,19.072019942532012,18.779949304631703,18.563926610706524,18.50744575303892,17.787158973438764,17.189936100991623,16.781988429403086,16.269925085257558,16.16179673066395,15.850652825962895,15.625030646480617,15.557852453345324
494,19.47207108032513,19.058565335720964,18.869700501810136,18.837599773195507,18.358962202729437,17.508555630010633,17.06129044339684,16.543722824516745,16.37810681595417,16.11543745770311,15.8899870861069,15.81452583937658
495,19.226606116016484,18.94003238870117,18.733751744550354,18.68523234309345,17.902956018038456,17.3322114258469,16.92531852555969,16.41299022384288,16.304252436310204,15.992705754930947,15.764293785286123,15.698271835246862
496,20.790546432598582,20.41163096906049,20.304755586594258,20.024864139337243,19.873137363811903,18.828132735937906,18.3686779996991,17.834077556419594,17.650273514686624,17.39347910242416,17.166658343483284,17.081432138680583
497,19.16433473058952,18.87701398451639,18.66461015338082,18.60802452018072,17.813494306097898,17.24149976194774,16.83235475448839,16.302524512306576,16.191221187789154,15.866510360897799,15.63043932227165,15.562230533110455
498,20.19289791263883,19.841001514873017,19.708887388497583,19.433662274943423,19.32495386914226,18.273065509882645,17.81629553660014,17.286061632276976,17.103121677533558,16.849191312433266,16.623549477543037,16.539719912589923
499,19.44160663673332,19.127591207869727,18.881670784217143,18.855980351854427,18.176208628750192,17.536964049323352,17.12215461973521,16.59847388704885,16.486079753314474,16.16732857534167,15.937406784919633,15.866294808205755
500,18.739938289160428,18.45646889241325,18.248860372132864,18.180786591251493,17.45918243553184,16.88223347089121,16.4802098020876,15.968880772244455,15.860317205982659,15.54942072680469,15.323186843923132,15.257112150669974
501,18.602924777425724,18.342223545701838,18.13901775573931,18.078900545774076,17.347332762874267,16.83243597774547,16.449119431829047,15.971852029295341,15.870730230967416,15.581773872354894,15.36921741476214,15.309014020730293
502,17.645234018800213,17.292123780700653,17.27927635852431,16.7771890431791,16.29235698657565,15.736012007637477,15.40154144353789,14.87369297555032,14.742396570642875,14.460356668652397,14.258468162850793,14.171828777377641
503,17.061560701842282,16.758927074244077,16.680743986438685,16.26578634069357,15.810710624094718,15.319039268524481,15.006937722844413,14.526496063951079,14.405753725678865,14.15004677160762,13.9636429548593,13.889149860275937
504,16.88978369616241,16.520228918879106,16.51442861333338,16.002344787788935,15.495772265520696,14.911892678007813,14.567333252169618,14.012394340540943,13.875660515905198,13.576866043524646,13.36304199389179,13.272730853419194
505,18.17168073208816,17.9373757077025,17.736304534048532,17.634761731746774,16.95449842932039,16.464972386073736,16.09435039987416,15.615417033552962,15.513345198011322,15.219023138018215,15.001901431067893,14.939057410179613
506,19.782782192721417,19.368564757739737,19.120642263954885,19.168137343756122,18.584808629275457,17.759763690857596,17.308423498612107,16.767016562459514,16.60958853203251,16.3168452616392,16.07918597397706,16.001852263744887
507,17.397535179592644,17.053980274326697,17.01759623624677,16.558024942281,16.062816212787467,15.51643045478918,15.183882348302738,14.664307356780421,14.535931437248715,14.259461018447704,14.059131644275983,13.977733792822766
508,19.691071947279745,19.378809226008084,19.15391168722603,19.10874583981802,18.32795680645663,17.684643086992427,17.256162752246137,16.705224076261885,16.589123398472044,16.251704603314995,16.00835932579993,15.935266697519353
509,19.085691344329316,18.75738250389416,18.64230971572087,18.375674985299217,17.709458568537805,17.147382615961163,16.778180898133627,16.227948934006488,16.10035837305471,15.789359558053246,15.556773318739017,15.483195797024194
510,19.034664093182624,18.691317575207687,18.40692870308699,18.41577322326309,17.802077219084566,17.085611998216496,16.662435146816083,16.114017256544674,15.983486495268869,15.6622794323189,15.423723641621482,15.347789270447214
511,19.959936406785232,19.55731105164668,19.380396175486997,19.332103660155603,18.86131966731493,18.064648196112,17.631153871728248,17.116558975524065,16.95722663856487,16.688771367567014,16.461744432089965,16.387597631880627
512,19.162533450321707,18.75438248159258,18.49696094437648,18.55657005571395,17.961004053303107,17.14309766917207,16.692588272819336,16.15606446379575,16.001582884520158,15.710865779372444,15.475902581270509,15.399978398268694
513,18.358359352090364,18.08438891893176,17.876406130242067,17.812870736589915,17.066047669735347,16.51328870357525,16.115688876145686,15.607234375345943,15.499675892576995,15.189764009161124,14.96366541351029,14.898898295265122
514,18.71772367381376,18.425975406023603,18.207540053466982,18.14802635047026,17.497177852259544,16.90669442955023,16.510162654911838,16.007858172815183,15.900630780593598,15.59482430436866,15.373789232048312,15.30660111387359
515,19.187064718954975,18.895530533369367,18.686859150382002,18.643811450585577,17.843579400590098,17.251749347182262,16.836301715924563,16.319928137095694,16.211819268465085,15.897382100603144,15.668287476744764,15.60066916694417
516,18.904102867520983,18.59943566737958,18.431729858360203,18.302462097791135,17.52530599790814,16.967462817974347,16.572346500187862,16.04405328903627,15.930192385251889,15.614712214269584,15.382076410676431,15.31286381535127
517,20.035789023093265,19.68055992322565,19.509672738822637,19.22255705568017,19.14753780618011,17.977745470843207,17.494731929239666,16.935850353714798,16.7432158130095,16.473059766344452,16.2369570650089,16.14633615797893
518,20.40119167488285,20.000504695723187,19.730056078803415,19.796098694055104,19.186976412139686,18.378705751849544,17.930334206291004,17.388457275091447,17.236249444551508,16.939287597586507,16.702475078867472,16.625839757920723
519,21.0350766545495,20.634988032522948,20.559354351891518,20.31138367578906,20.063410181436375,19.116242179939743,18.668726925803824,18.141429801797926,17.962625037627944,17.705030805693184,17.477666735921943,17.39612881080722
520,20.020613584509,19.688578823752607,19.41105216250384,19.430413921674436,18.740658860598643,18.049656859201292,17.620396038028602,17.088043896889964,16.97097829240453,16.649238004096535,16.416211527403973,16.342108903927603
521,18.94136354795521,18.637318732566563,18.47818050681326,18.313941460751224,17.59242333523852,17.049656799430196,16.669328234627358,16.14434256827459,16.028004200472697,15.720740016452968,15.493006591991369,15.425449041497428
522,19.441865043324388,19.04578968111631,18.770998940651502,18.838741122356957,18.22647396910717,17.425227902137546,16.978761897723253,16.437992945189155,16.287649929643333,15.990280873876808,15.754201442837491,15.677777766849893
523,18.561639988446274,18.251133558519676,18.012566001526903,17.980795546599577,17.253342597771088,16.613883357073597,16.192511131298023,15.658994942955712,15.546532229089227,15.22011899957279,14.985429438821576,14.914173700992537
524,19.431501860146316,19.11769179856858,18.875186825455273,18.844807893603758,18.136249574086328,17.49561240108751,17.076833105836887,16.5420983264142,16.42777295648547,16.101106117836707,15.865622260048225,15.792885150990095
525,21.155903397396703,20.75073356204868,20.644500327469643,20.466406430850963,20.12922124301625,19.226896754805473,18.78094933741583,18.260600143887284,18.084839098240916,17.8307159285237,17.606202626960137,17.52720869392266
526,19.754715680417306,19.389574435044786,19.322935161489973,19.098869142880098,18.79848310660099,18.03764433125345,17.63375755521403,17.1815027789965,17.02467187260322,16.806839460156738,16.60880507365099,16.53521105069284
527,19.4730587503756,19.051113569621176,18.815115535041308,18.84691309842411,18.286075902718547,17.432674943060675,16.975506029443437,16.431192357986834,16.267449904468677,15.978081103450943,15.739201228455642,15.661422218142915
528,19.312405747385906,19.016773530821244,18.804269128479763,18.750968191750495,18.003616996311038,17.40153244076659,16.989222694341525,16.470577948853233,16.360428862155622,16.04508445123327,15.815520951436422,15.746532642036279
529,18.60322346681388,18.324026222727547,18.115663408040604,18.05646920977737,17.266285204795714,16.708745698711162,16.304818242498676,15.786722424625983,15.677530636544468,15.360477933206942,15.128627646153138,15.061114538847962
530,18.807568784204314,18.50362985908657,18.307799482729017,18.212641997241242,17.39333748412841,16.807487524182527,16.395198541382292,15.83900221696706,15.721981223100649,15.381641913033096,15.134476504148086,15.061322472778562
531,18.54779690808137,18.20666560195361,18.139231473048376,17.778068944849192,17.171137225489908,16.601459231986894,16.245323101609713,15.700484578351618,15.573857767788803,15.275248718562342,15.053392509756288,14.977225971268089
532,18.42863899984398,18.107814502126672,17.85063997546284,17.831573479980985,17.162382130865563,16.499069386523463,16.078648289352657,15.542960991819845,15.426870548828235,15.10076864537474,14.865729618310695,14.793079292782139
533,19.229311869038153,18.829557659090177,18.60628108275032,18.62014903161494,18.071296121137884,17.29148988604248,16.85495373155659,16.330596142111265,16.179376347710225,15.895686513801447,15.664975543543992,15.591495213515703
534,18.864974207507966,18.579766398190785,18.366524702407617,18.309737874163552,17.524340514600308,16.957558043422484,16.55132122778024,16.02515814190992,15.913975835796537,15.591988364067902,15.357303023154099,15.289330649379455
535,19.440843255690968,19.05088214176176,18.896235686172226,18.828989296102826,18.383422234352466,17.625572699740818,17.204840925504133,16.71512751202609,16.562267186464474,16.308203182755516,16.09106825760462,16.02078889842979
536,18.332027675116183,18.058732243856735,17.852351725979958,17.77442339183713,17.00339296269848,16.47100998838851,16.079164326977356,15.569823801885232,15.462424872396435,15.152440155241038,14.925307953573757,14.86008507755535
537,19.81502853456279,19.466584991496337,19.271473491861354,18.988220457738784,18.93738933471925,17.73557004574286,17.24532221196771,16.672417968305403,16.478935555620634,16.197611716862003,15.953603935057192,15.861680742702138
538,18.517343579453367,18.237816722083117,18.027167304627582,17.960655217325737,17.173720234903207,16.623260527735994,16.22259070900531,15.701128476988002,15.591603407258955,15.272470612098346,15.039746784726898,14.972717742353606
539,21.19555859936231,20.798241321670243,20.71580903372674,20.500452977980128,20.21056400489762,19.299558219474264,18.855831278908177,18.342194724085303,18.16700410277642,17.91752626350615,17.695689024962846,17.617396712864597
540,20.158277267082447,19.76438037315876,19.68905610509696,19.434375174770132,19.207601356312622,18.253271563908523,17.806608990008534,17.287400031208534,17.11028190523197,16.858620976821634,16.635577431025794,16.554909878933866
541,20.661222295630903,20.242248739419843,19.980337598110694,20.037016302607352,19.434580106887932,18.59077039639622,18.132528388958054,17.572572466143292,17.41094090324392,17.106016759932558,16.860134032650183,16.781068865074424
542,15.836555151430412,15.500003389871635,15.509954191829173,14.778263382741013,14.499222845273694,13.869998157290235,13.596477197169834,13.011632902121477,12.890249474417885,12.578946885811826,12.392807273167632,12.280942505419379
543,17.943345548644892,17.599210871490488,17.59879774441048,17.07367677628852,16.618624439865002,16.079247996017884,15.753264875382909,15.234771194097398,15.105196605626753,14.826515750910644,14.629677917024342,14.547271989201356
544,18.784558460264385,18.402746755452707,18.335129168316897,18.0886651416855,17.849341057215653,16.942193406651217,16.505589670259827,16.004064633731648,15.831303195853339,15.588634845555289,15.371545601813539,15.293355585684324
545,19.08750865333125,18.812517084659135,18.6066695870396,18.537226130735643,17.820305801970086,17.26453811413258,16.869950713487963,16.36831088865492,16.261370076762336,15.956940092367303,15.73460305407034,15.670223142585604
546,20.30163322274742,19.908544185506113,19.830800208604682,19.626893085146154,19.31435686408107,18.458502933773897,18.026327990210106,17.516598181369844,17.34408119371071,17.09191765707779,16.86829810611409,16.790479849203383
547,19.181053810044272,18.782076810685112,18.534012917060572,18.563257804408646,17.986323584329888,17.19606536028702,16.755065433587028,16.210016546092923,16.0569567241686,15.757563393539032,15.518399513212902,15.441876614807263
548,17.16183580768115,16.796168036528,16.81865821829533,16.26526533314918,15.780081713791681,15.202819326037407,14.864328669761992,14.324021260102723,14.190422346013598,13.902668946757064,13.698963906381469,13.607955960988004
549,19.43034115125769,19.019068573440002,18.76518748389767,18.81863156151682,18.227668079409092,17.40647206287027,16.955600766873008,16.414282576992413,16.258155186110084,15.964509008133822,15.727128167627907,15.650075565011356
550,20.37430291074658,19.948850671130995,19.750274216156086,19.718513382869293,19.22738412068938,18.350061016514903,17.895059548936135,17.3486547584391,17.1755705181207,16.894227729992323,16.65557413561276,16.575200527439286
551,17.568779634703745,17.326302878462283,17.15555383308875,16.867302415624795,16.429527022228115,16.00494663387741,15.71070527154216,15.343685140517573,15.242438726163316,15.056415754236333,14.913285800584736,14.857836973755777
552,20.36475347368516,20.026467891867043,19.72898102220706,19.775163130056207,19.108814790982265,18.391956241157846,17.96101087664008,17.433660250617397,17.31241035258721,17.000959281717165,16.771836451001246,16.69841393031209
553,20.371352971696414,19.9951720961486,19.67247992578456,19.750506598659356,19.089735082931558,18.290049864474028,17.84071880613398,17.265440815202055,17.1180331506837,16.790005092669254,16.54020495385119,16.460147212637455
554,19.091759117472282,18.804098476768857,18.589485743970226,18.533409380474442,17.835044846767914,17.24733631938046,16.844937127068683,16.345036353430533,16.23982361328085,15.936262357995453,15.71638891047245,15.650904442731717
555,20.106264079891673,19.69967680606188,19.575167469552884,19.425409562845118,19.057464457528198,18.15872907729245,17.710374377655278,17.18611598936122,17.008928812177256,16.752745964498246,16.526217816902854,16.44790577425511
556,17.445073055105013,17.124617894009678,17.00612434484414,16.766764366030827,16.087162607484352,15.534043697380744,15.163278287798427,14.633815152804566,14.512806089392662,14.213798388904666,13.990655888107195,13.921294272495366
557,18.212288680299302,17.937593127026947,17.73373016249142,17.663776561198922,16.879987794774447,16.341973931765793,15.946005105586114,15.441420978851193,15.336297071202218,15.02914956596182,14.804687861431326,14.740284781678078
558,19.4655086688499,19.18378493577135,18.97977089166679,18.930063024808593,18.11540741373997,17.561722214612942,17.156952145150434,16.649254406462294,16.54288405669155,16.233625989129255,16.006539828809473,15.940706592224403
559,18.20072329877239,17.898486674928066,17.744150374563866,17.570433714031854,16.864276393776432,16.3294397206503,15.954918551804347,15.436599745705612,15.320539238655934,15.01985902779028,14.795888377561145,14.729310121857367
560,18.387706986286197,18.075450543797974,17.850641837932727,17.802811221676343,17.020264618611932,16.37834855230723,15.950354158020762,15.394564030708977,15.276801753147486,14.936175808586633,14.690186222037944,14.616012258465476
561,19.619597815537013,19.30251398406002,19.04700906324437,19.048711004962925,18.321690795129083,17.665937593020168,17.240307202075527,16.718874085532015,16.608513093822733,16.290762539468943,16.062048735759067,15.99125077470918
562,18.759469741018712,18.42961849855878,18.31968772397832,18.07537864196813,17.378644437721757,16.815363058009336,16.439782058023198,15.902306760454914,15.779001836042251,15.474533141362684,15.24622979237024,15.17426408736911
563,20.803339945673272,20.463031977771188,20.287809327468338,20.01697937452235,19.95153606901527,18.836430564249323,18.366367389578354,17.821875151025175,17.637578744815563,17.373381903708175,17.140585435006518,17.054479916564475
564,19.100542132865495,18.705326721299866,18.636695074036222,18.398267570144682,18.132516175068588,17.226391123845065,16.786578634529985,16.26298571484313,16.085270808477702,15.826472801081689,15.59767944722941,15.51689421285342
565,20.46354698361082,20.100119793424277,19.833120626960586,19.869724814528368,19.283427620703016,18.549847854148098,18.125828157571487,17.606760667653187,17.47010589842761,17.18105306805096,16.955678644625532,16.88355299383257
566,19.045673407079267,18.742548531740162,18.527651752981843,18.48108969005424,17.668009597759163,17.0474651097952,16.62177011406136,16.078047038284282,15.96445520442331,15.631288762489309,15.390438421543571,15.319393003791145
567,18.394266632403497,18.056369695148216,17.929097545343488,17.729388307308792,16.970133375420897,16.376182703138834,15.978006117378731,15.41703380577797,15.293062229867282,14.96496812458825,14.72346195582682,14.649245421444403
568,19.589002753845087,19.269102624316968,19.017719188618262,18.984144530056625,18.39232805775255,17.730694342946713,17.3233000182032,16.795721851871868,16.676291273030948,16.359626349612487,16.128539935192318,16.055613345138788
569,18.569159824805737,18.292512015278806,18.08858668146517,18.009868399160748,17.23069686551148,16.69129816872532,16.296144515690003,15.783981689680138,15.676656353536092,15.36480578124787,15.136945302091842,15.071399306804587
