id,ra,dec,zml,zml_err,odds,model_classification,probnrel,probrel,probltg,probetg,probnrel_bin,probrel_bin,probltg_bin,probetg_bin,r_petro,g_auto,e_g_auto,r_auto,e_r_auto,u_auto,e_u_auto,i_auto,e_i_auto,z_auto,e_z_auto,prob_gal,prob_star,kron_radius,photoflag_r,fwhm_r,brightstarflag,a,b,fwhm,fwhm_n,q,distance_k4,distance_k5,distance_k10,density_k4,density_k5,density_k10,separation,PROB_GAL,J0378_auto,J0395_auto,J0410_auto,J0430_auto,J0515_auto,J0660_auto,J0861_auto,e_J0378_auto,e_J0395_auto,e_J0410_auto,e_J0430_auto,e_J0515_auto,e_J0660_auto,e_J0861_auto
iDR3.SPLUS-n04n01.004671,150.2226929257542,3.4733056718161937,0.117,0.011983,0.904402,ETG,0.55163676,0.45563784,0.053826343,0.9811813,1.0,0.0,0.0,1.0,17.165379,17.946730468153877,0.054014679044485,17.21031680807257,0.0295962467789649,20.119440634619508,0.4008991122245788,16.73742261358506,0.0292284879833459,16.408916604742732,0.0419939793646335,0.99,0.01,6.1454096,2,4.9240127,0,5.840836,4.0499516,4.5008717,2.0770013,0.6933856,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,18.766825,18.53432,18.483223,17.950853,17.207499,17.06403,16.614477,0.201224,0.31738895,0.2495839,0.15264809,0.064940006,0.028425483,0.052986506
iDR3.SPLUS-n04n01.006539,151.34102370924575,3.5246592535806016,0.104,0.005357,0.997534,ETG,0.57238895,0.4373951,0.053680148,0.97909904,1.0,0.0,0.0,1.0,17.09523,17.922103508893603,0.0298960171639919,17.078785127502037,0.0150190545246005,19.85359533301857,0.1732154935598373,16.58962516849987,0.014347331598401,16.339471069103933,0.0219705253839492,1.0,0.0,4.1386266,2,3.604845,0,4.638118,3.459058,3.3221972,1.5330825,0.7457892,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.086456,19.671888,18.52627,18.731066,17.509438,16.940063,16.449045,0.15021306,0.4980562,0.14419635,0.17261578,0.048356924,0.014734441,0.025694521
iDR3.SPLUS-n04n01.009541,150.1383184286876,3.602657874745754,0.191,0.0100159999999999,0.948062,ETG,0.48850223,0.5132017,0.040739983,0.9837847,0.0,0.0,0.0,1.0,17.121666,18.50787969537925,0.0737753808498382,17.239075544038162,0.0251268912106752,19.86041075818577,0.2546828091144562,16.828275152663227,0.0260615106672048,16.52963254726934,0.0381793975830078,1.0,0.0,5.5103545,2,4.5750117,0,4.734944,4.1315713,3.9301937,1.8136525,0.8725703,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.752186,18.707693,19.381025,19.073687,18.131218,17.153095,16.602013,0.39976296,0.29990128,0.46460795,0.34875703,0.12319544,0.025516704,0.042731848
iDR3.SPLUS-n04n01.013249,150.5840341558532,3.700426959885603,0.1485,0.008437,0.957471,ETG,0.47318208,0.52647024,0.0029423623,0.9987708,0.0,0.0,0.0,1.0,16.336521,17.431843233839786,0.0416856706142425,16.46902837739361,0.0193043407052755,19.735889432745378,0.3618592917919159,15.994271306682553,0.0186591055244207,15.845091580536073,0.031777162104845,0.99,0.01,5.8962355,2,4.9289565,0,7.9583917,5.413935,4.459908,2.0580978,0.6802801,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,18.61481,17.840872,19.845734,18.343348,17.012478,16.315725,15.730321,0.22490521,0.2161403,1.0819788,0.27071294,0.06707144,0.018465273,0.029977396
iDR3.SPLUS-n04n01.014883,150.53183017032254,3.751636369020522,0.1295,0.01401,0.829067,ETG,0.5500571,0.4583192,0.14450718,0.9460026,1.0,0.0,0.0,1.0,17.525858,18.44266556702941,0.0450075305998325,17.54117413979296,0.0221936330199241,20.6262570461052,0.3473786413669586,17.158857974906308,0.0230522658675909,16.733139224491236,0.0302319433540105,1.0,0.0,4.685696,2,3.6337423,0,3.7211218,3.1571512,3.347629,1.5448185,0.8484407,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.613924,19.394085,19.72492,19.70708,18.081245,17.411865,16.89857,0.5954508,0.38060442,0.405416,0.39680886,0.07599319,0.021785958,0.03698116
iDR3.SPLUS-n04n01.015471,150.42660421106984,3.764202734134456,0.087,0.0051719999999999,0.996797,ETG,0.11632399,0.8467421,0.036292467,0.98645276,0.0,1.0,0.0,1.0,16.40019,17.259584361584604,0.020795015618205,16.41357643666197,0.0107833119109272,19.48782179159572,0.1634829491376876,15.953325834398624,0.0103825535625219,15.670047737158868,0.015313446521759,1.0,0.0,3.9638128,2,5.2083907,0,5.986125,4.882901,4.4284325,2.043573,0.81570315,1.5153812588360591,1.6168591118004425,2.551890009655152,5.4016966336763135,5.931160411112682,4.762007982419546,0.0,1.0,18.786032,18.493675,18.297691,17.863285,16.84552,16.264578,15.755154,0.14938495,0.22269069,0.14731584,0.09888515,0.03343127,0.010467897,0.017518654
iDR3.SPLUS-s28s41.033068,66.9159271909533,-36.13945751471998,0.1525,0.007303,0.978127,ETG,0.22167918,0.7471925,0.021239212,0.9924527,0.0,1.0,0.0,1.0,16.029709,17.025852897829903,0.0277731548994779,16.10232435990241,0.0128458589315414,19.2252032074444,0.2579429447650909,15.68086241796076,0.0137153919786214,15.354786613153523,0.0202406160533428,1.0,0.0,5.4637313,2,3.9146852,0,9.491576,6.8831,3.6089263,1.917357,0.72517985,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,18.48375,18.00613,18.071266,17.59587,16.753859,15.925731,15.399703,0.22087498,0.2617233,0.23188344,0.1468309,0.05147734,0.011961014,0.025949903
iDR3.SPLUS-s28s41.033366,66.3096365989847,-36.17987939992695,0.1085,0.2261719999999999,0.268277,ETG,0.8215788,0.19939433,0.23401995,0.90226173,1.0,0.0,0.0,1.0,15.792248,17.054172686308753,0.1195134297013282,16.757818094095796,0.0969303026795387,16.826952183145288,0.1196638196706771,15.500685980603068,0.0491087175905704,15.533858294438629,0.1020331680774688,1.0,0.0,6.6774325,3,2.9742873,0,63.12026,12.916575,3.3111577,1.7591579,0.20463438,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,15.9800415,99.0,99.0,99.0,19.382677,16.122118,14.993725,0.09240109,20.76553,20.936047,20.99256,2.428873,0.0583941,0.07601083
iDR3.SPLUS-s28s41.033899,66.07806691983633,-36.09729653612339,0.152,0.014561,0.760444,ETG,0.49617133,0.50560045,0.10454174,0.964377,0.0,0.0,0.0,1.0,17.404448,18.452664102553708,0.0418135151267051,17.424043472573228,0.0175783634185791,20.7943018527636,0.4215464293956756,17.027681548867523,0.0193878393620252,16.70696005184654,0.0285032242536544,1.0,0.0,4.6429186,2,3.3855648,0,4.105266,3.5778432,3.244708,1.7238544,0.8715253,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.759375,19.644016,19.744497,19.695116,18.17354,17.328934,16.797,0.27447227,0.4528805,0.4302382,0.40249082,0.07639548,0.017627629,0.038064282
iDR3.SPLUS-s28s41.034507,66.24926702884756,-36.08679628580863,0.146,0.0066319999999999,0.976329,ETG,0.42074865,0.5725125,0.11360247,0.9527741,0.0,1.0,0.0,1.0,16.889332,17.969114334431413,0.0388347059488296,16.916433010664306,0.0159937627613544,20.051044338895124,0.3178384006023407,16.486740569420704,0.0170712005347013,16.257188771610966,0.0274088121950626,1.0,0.0,5.1056023,2,3.780867,0,5.6710057,4.558533,3.4927933,1.8556576,0.8038315,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.288963,18.865803,19.789639,18.87009,17.44141,16.766893,16.266195,0.6631547,0.33004734,0.65359974,0.27521726,0.056773916,0.0152354445,0.03395083
iDR3.SPLUS-s28s41.034921,66.105416800391,-36.0734729286265,0.1635,0.039635,0.541225,ETG,0.36518928,0.62200403,0.090661444,0.96758413,0.0,1.0,0.0,1.0,17.123758,17.968671461731866,0.0346036888659,17.16913932643738,0.0177430361509323,19.71910820414163,0.2034775167703628,16.706680116395,0.0185560099780559,16.43535609507557,0.0286378636956214,0.85,0.0,4.8574467,2,3.9364989,0,4.8934765,4.5981345,3.3807251,1.7961178,0.93964577,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.85,19.35627,19.305473,19.17798,18.194193,17.754627,17.079672,16.658737,0.24493958,0.4289381,0.33070052,0.13191038,0.067036904,0.01782424,0.04311681
iDR3.SPLUS-s28s41.035365,66.3775964670263,-36.06530540721585,0.1645,0.009897,0.917882,ETG,0.3399132,0.64222085,0.058704775,0.97529674,0.0,1.0,0.0,1.0,16.669653,17.582292378639703,0.0317120552062988,16.620678176906353,0.0141791831701993,19.46051691555361,0.2169749587774276,16.140346605693754,0.0143998796120285,15.84795639051288,0.0218229163438081,0.99,0.01,4.6757054,3,5.147157,0,7.176877,5.7829537,4.3657217,2.3194287,0.80577576,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,19.08878,18.67759,18.450682,18.154852,17.24649,16.393642,15.946167,0.2586518,0.32570833,0.22257447,0.16623373,0.05506937,0.012622585,0.029314963
iDR3.SPLUS-n18s51.014319,224.2882360585381,-23.38617677715829,0.1515,0.010577,0.884358,ETG,0.5840316,0.42411628,0.029789869,0.9877429,1.0,0.0,0.0,1.0,17.233818,18.2198455267354,0.0443762019276618,17.167140402364403,0.0178700424730777,20.363606088623765,0.338977187871933,16.646829056721828,0.014806012623012,16.29819105935592,0.0189668033272027,1.0,0.0,4.8104835,2,4.615193,0,4.265248,3.934198,4.4222765,1.5444436,0.9223844,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.4104,19.526262,19.451733,19.472296,17.89032,17.035437,16.376575,0.5146861,0.41707593,0.35506764,0.35538113,0.06740745,0.017098468,0.026403757
iDR3.SPLUS-n01s37.037341,199.9475844252104,0.3035833607259072,0.0765,0.008434,0.976126,ETG,0.09776996,0.8648745,0.257423,0.9070259,0.0,1.0,0.0,1.0,16.437975,17.28884035052094,0.0195698104798793,16.44309168341014,0.0104054417461156,18.972182042513744,0.1064090654253959,16.027521011084474,0.0103790508583188,15.70588522548742,0.0143700167536735,1.0,0.0,4.0576677,2,3.749416,0,6.105196,5.418486,4.1817284,1.5258086,0.88752043,0.6920729503486652,0.8793945457082077,1.8583393510413475,20.42960590920331,15.81634818803806,7.083594653088381,0.0,1.0,18.798847,18.72958,18.782024,18.192484,16.98653,16.357517,15.815384,0.14333987,0.23794973,0.21234836,0.12263991,0.033118825,0.010645078,0.018916668
iDR3.SPLUS-n01s37.038040,200.07473492300068,0.5402328750470479,0.146,0.010116,0.899201,ETG,0.41866207,0.574096,0.065820105,0.97952145,0.0,1.0,0.0,1.0,16.46639,17.446856911101808,0.0329530984163284,16.510504887866258,0.0158927030861377,18.854746308226822,0.1401050984859466,16.064871081342343,0.015809491276741,15.810901641146032,0.0235422626137733,1.0,0.0,5.611017,2,6.3943386,0,7.9936576,4.939793,6.554158,2.3914492,0.6179641,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,18.683094,19.877455,18.395868,18.146645,17.055565,16.369087,15.8451185,0.18854997,1.0010248,0.22273865,0.17512394,0.05151663,0.015340122,0.028782463
iDR3.SPLUS-n01s37.045715,199.69736724340484,0.6802305750111941,0.2015,0.0085849999999999,0.943342,ETG,0.45151255,0.5455264,0.026769001,0.9911684,0.0,1.0,0.0,1.0,16.853031,18.2530712204297,0.0563486441969871,16.888360498651824,0.0183950141072273,19.62829636425169,0.2272810935974121,16.403292602045482,0.0176368616521358,16.09517385935136,0.024949911981821,0.98,0.02,5.338048,3,4.5641026,0,6.070818,4.7007575,5.0669565,1.8488064,0.7743203,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.98,18.151978,20.885767,18.70495,18.778141,17.623404,16.778572,16.19641,0.0939548,2.0367882,0.24427733,0.25796738,0.071483605,0.018356653,0.032526758
iDR3.SPLUS-s18s28.056955,324.96806512175584,-22.75994248555542,0.0325,0.00636,0.99582,ETG,0.04705715,0.9224863,0.037218742,0.97580034,0.0,1.0,0.0,1.0,14.528579,15.309261977362736,0.0047650877386331,14.538773803874232,0.002810368547216,17.187185180752692,0.0331730470061302,14.142735313126035,0.0027974313125014,13.863923795007391,0.003786111716181,1.0,0.0,3.9054112,2,4.7370033,0,11.106771,8.358119,4.5859976,2.07232,0.7525246,0.2627415416375964,0.3277731125908362,0.4744373539673314,47.8737101784605,38.45191170240861,36.70598074082698,0.0,1.0,16.774893,16.644176,16.398853,15.942053,15.102403,14.461694,13.972063,0.033085752,0.049210943,0.045116976,0.023026595,0.008969801,0.0030248035,0.00513296
iDR3.SPLUS-n01s01.027725,151.31550091723022,0.0696973683407883,0.176,0.010129,0.933868,ETG,0.40247783,0.5890108,0.0595448,0.9766366,0.0,1.0,0.0,1.0,16.496246,17.698971469075325,0.054445955902338,16.471922579703104,0.0180110689252614,19.81930684231325,0.2986096739768982,16.01097871234154,0.0155601371079683,15.707460613352584,0.0209445841610431,0.99,0.01,5.005522,2,4.3630824,0,5.6636972,4.496604,3.8891284,1.8930736,0.7939344,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.99,19.106848,19.22835,18.51829,18.780993,17.180904,16.382584,15.824419,0.22702707,0.44819185,0.22925933,0.29948682,0.063999675,0.019176582,0.027313827
iDR3.SPLUS-n18s51.068411,223.29676176525209,-22.369322579115025,0.122,0.014569,0.7746770000000001,ETG,0.43436024,0.56099826,0.092482604,0.9670913,0.0,1.0,0.0,1.0,17.258957,18.15320973851173,0.0495886802673339,17.203223791929414,0.0216506402939558,19.70187281374846,0.218357652425766,16.70984766353991,0.0189002621918916,16.53616179865062,0.0282105021178722,1.0,0.0,4.567865,2,7.377713,0,6.014463,4.516524,6.6131167,2.3095765,0.75094384,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.098223,19.197748,18.733498,18.732935,17.880547,17.15637,16.505037,0.18988295,0.3783626,0.22611874,0.22197177,0.08155855,0.022712832,0.035947334
iDR3.SPLUS-n04n01.016575,150.80800300798157,3.7981847569386855,0.1885,0.0124269999999999,0.8848090000000001,ETG,0.5226172,0.48225725,0.19309658,0.91126657,0.0,0.0,0.0,1.0,17.409554,18.37706517057024,0.0491230487823486,17.4568041246497,0.0238572694361209,20.78309421633755,0.4765293300151825,17.02878442426589,0.0236019678413867,16.775655377093884,0.0362720414996147,1.0,0.0,4.8410425,2,4.1822987,0,3.9574678,3.7299886,3.4275055,1.5816787,0.942519,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.304049,18.842188,19.269041,18.97153,18.145687,17.29671,16.82121,0.21495114,0.27472395,0.31305382,0.2373666,0.093776315,0.022824487,0.0397966
iDR3.SPLUS-s18s28.061057,324.99646745902936,-22.692091753938502,0.0295,0.006155,0.996692,ETG,0.09918975,0.8640277,0.016977103,0.98724335,0.0,1.0,0.0,1.0,13.855259,14.675585539968964,0.0039429501630365,13.859103277980218,0.0022280437406152,16.367077377555578,0.023711247369647,13.448083282596546,0.002217368921265,13.153618580795344,0.0029867202974855,1.0,0.0,4.007067,2,4.784877,0,14.704805,14.111854,4.752636,2.1476204,0.9596763,0.1674763339933565,0.1699550811015778,0.3853278927120878,108.71887625258589,131.96341719084836,51.34414900597383,0.0,1.0,16.051298,16.280993,15.642748,15.3104515,14.432959,13.784212,13.284103,0.02574517,0.053065103,0.03426416,0.019458074,0.007245771,0.0023979167,0.00411614
iDR3.SPLUS-n04n01.020551,150.36422471726746,3.900239693444011,0.295,0.01779,0.785982,ETG,0.82394964,0.19923386,0.037492596,0.9888574,1.0,0.0,0.0,1.0,17.493599,19.32954579349573,0.1401247531175613,17.65069963150624,0.0336378179490566,21.69388995081013,1.3157262802124023,17.174098637776314,0.0324091985821723,16.678318210165052,0.0401068031787872,1.0,0.0,5.680282,0,3.7977152,0,4.6074753,3.4079726,3.3381364,1.5404379,0.73966163,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.317987,99.0,20.618456,19.054424,18.822483,17.441668,16.7188,0.645774,20.808323,1.3010029,0.30807114,0.20815673,0.030599853,0.043641314
iDR3.SPLUS-n01s01.030973,150.78483516065347,0.1752101932011778,0.101,0.009923,0.951483,ETG,0.41624966,0.5772509,0.17712773,0.9306661,0.0,1.0,0.0,1.0,16.64222,17.583761851685427,0.0410647355020046,16.69217566891243,0.0187410693615674,19.31305526681636,0.1598086655139923,16.35525327742593,0.0179926808923482,16.077840690345166,0.0248306784778833,1.0,0.0,4.8136706,2,3.7620263,0,5.042471,3.806921,3.7375455,1.819289,0.7549713,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.386093,18.617016,18.427319,18.62983,17.227238,16.541676,16.171185,0.25369516,0.22169551,0.17868763,0.2206905,0.056723673,0.019070739,0.031866107
iDR3.SPLUS-s18s28.011966,324.39860046967044,-23.41394782562123,0.2115,0.015985,0.678605,ETG,0.6079379,0.40489063,0.20037293,0.92773783,1.0,0.0,0.0,1.0,17.9638,19.15192213131544,0.0591951161623001,18.020454482527843,0.0242544282227754,21.24692253279272,0.5183137059211731,17.52908090236293,0.0236317422240972,17.192111011375403,0.0316904634237289,1.0,0.0,4.474231,2,3.5369427,0,4.0877175,2.9047563,3.5610933,1.6091863,0.7106059,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.28365,19.985922,19.976307,21.63616,18.82674,17.883415,17.303242,0.31062675,0.39875603,0.48491052,1.6897088,0.10303235,0.024630576,0.04261962
iDR3.SPLUS-n18s51.073108,223.2819147101781,-22.45832549755235,0.2215,0.014475,0.847988,ETG,0.55620843,0.45224142,0.08180207,0.9618303,1.0,0.0,0.0,1.0,17.935814,19.03917158244533,0.0957186296582222,17.890927442213467,0.034817449748516,21.2116303668794,0.7510027289390564,17.223244072277293,0.0259561371058225,16.951190812072493,0.0356151349842548,1.0,0.0,5.303625,2,5.279722,0,4.106612,3.6617124,4.5600963,1.592576,0.8916626,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.238811,19.222223,19.514368,19.338272,18.648308,17.719482,17.070229,0.46471867,0.33365658,0.39843956,0.3330804,0.14149378,0.032644443,0.0519971
iDR3.SPLUS-s13s46.019933,348.0592772377637,-16.527838796683564,0.0915,0.005549,0.99634,ETG,0.058995984,0.9083564,0.0019342665,0.9990029,0.0,1.0,0.0,1.0,15.344668,16.203607310222345,0.0109237823635339,15.333182822456552,0.0058377310633659,17.987042589334916,0.0789889991283416,14.896200772300798,0.0060293646529316,14.634391546794175,0.0091560622677207,1.0,0.0,4.476283,2,4.4550543,0,11.119789,8.472413,4.4770136,1.8251328,0.7619221,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,17.688932,17.460327,17.06051,17.106747,15.836758,15.210129,14.720177,0.08253169,0.12477477,0.06890939,0.06933517,0.018391129,0.0072243516,0.011318033
iDR3.SPLUS-s18s28.065617,324.95202101295257,-22.584237167789325,0.0315,0.006293,0.996428,ETG,0.059558075,0.9075797,0.020682108,0.9919214,0.0,1.0,0.0,1.0,14.4356,15.280795055344532,0.0041878577321767,14.44424782330485,0.0023774397559463,17.51635166305492,0.0383891575038433,14.006197539516732,0.0022674228530377,13.702399575119015,0.0029346365481615,0.99,0.01,3.7185602,0,4.8536706,0,10.550792,7.277775,4.7201033,2.1329195,0.6897847,0.1444421522903951,0.1512633566545618,0.228221541710465,154.22935054683325,175.7913405450848,154.4477802678965,0.0,0.99,16.944035,16.88261,16.348806,15.91446,15.051509,14.357406,13.8212185,0.03332981,0.052680355,0.037620734,0.019742737,0.007691678,0.0025518734,0.0040460364
iDR3.SPLUS-s13s46.026039,348.0034393807556,-16.356236970793145,0.1615,0.007749,0.973627,ETG,0.37743467,0.6106822,0.038466785,0.98645824,0.0,1.0,0.0,1.0,16.896343,17.96156224501212,0.0256569497287273,16.886956112208967,0.0114924944937229,20.01869580768364,0.2416574954986572,16.461226406588274,0.0119276642799377,16.210059970996884,0.0182096883654594,1.0,0.0,4.336307,0,3.9321363,0,5.307241,4.1494603,3.9033415,1.5912654,0.78184885,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.60503,19.069214,19.231028,18.66759,17.658789,16.767883,16.261175,0.22708005,0.25951496,0.23649183,0.13670981,0.04574701,0.014285342,0.02184369
iDR3.SPLUS-n18s51.073267,224.54355125088472,-22.483753751790207,0.112,0.010073,0.949321,ETG,0.49396944,0.5075401,0.13266167,0.93880546,0.0,0.0,0.0,1.0,17.352886,18.11740637246308,0.0396509133279323,17.27084647988138,0.0192749518901109,20.105173913496323,0.2641335427761078,16.815867556151765,0.0171405505388975,16.507309889738547,0.0227677263319492,1.0,0.0,4.7045617,2,5.1723175,0,4.4930134,4.0402684,4.7652435,1.664222,0.8992336,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.412045,20.727217,18.88371,18.74225,17.857094,17.163057,16.602722,0.21324739,1.2962408,0.21406876,0.18481345,0.06624052,0.019262437,0.03261931
iDR3.SPLUS-s18s28.077968,325.0059443359416,-22.29359941159061,0.032,0.006982,0.992909,ETG,0.034574833,0.93859935,0.016643401,0.9928054,0.0,1.0,0.0,1.0,14.83096,15.690736503409704,0.0075612408109009,14.838710263188364,0.0040728650055825,17.626211543554174,0.0556017123162746,14.411261020287483,0.0041106701828539,14.107121605864776,0.0055589633993804,1.0,0.0,4.2594595,2,4.775997,0,11.197694,10.172266,4.561707,2.0613434,0.9084251,0.2391126571764052,0.2568092781272162,0.3020694966260408,57.0368489058935,61.80864862415731,89.34842893048621,0.0,1.0,17.223497,17.238117,16.839378,16.33855,15.478093,14.763964,14.207695,0.056281056,0.095883004,0.08060251,0.03905174,0.014491242,0.0043983017,0.007459787
iDR3.SPLUS-s13s46.004453,347.756595049962,-16.83834303361127,0.229,0.012059,0.80319,ETG,0.5607174,0.44816762,0.17150325,0.93131435,1.0,0.0,0.0,1.0,17.655914,18.926640809140828,0.0507271513342857,17.650917644276372,0.0188282188028097,20.46628908652002,0.2980422973632812,17.1845245419579,0.0191294029355049,16.831082704681435,0.0269987974315881,1.0,0.0,4.7212906,0,4.121031,0,3.9670753,3.197785,3.8725796,1.5787247,0.80608124,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,20.564777,19.620266,19.213438,20.094467,18.414967,17.529251,16.96629,0.44706708,0.35160014,0.19387695,0.41774508,0.0752716,0.023275582,0.034842324
iDR3.SPLUS-s13s46.006641,346.98018068374444,-16.790332246116694,0.1305,0.015549,0.8104600000000001,ETG,0.6251055,0.38883573,0.1842951,0.91454774,1.0,0.0,0.0,1.0,17.889389,18.90746458106957,0.054972019046545,17.907597637881626,0.0259466525167226,20.3210874714386,0.2873526811599731,17.424487634206013,0.026254616677761,17.098686598885358,0.0381206423044204,1.0,0.0,4.93932,2,4.110386,0,4.10386,3.4704764,4.138134,1.6869826,0.8456615,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,99.0,19.386248,19.801348,19.792938,18.518759,17.767933,17.113497,21.67169,0.31441438,0.36832651,0.352693,0.09152204,0.031568516,0.04408409
iDR3.SPLUS-s13s46.011851,347.533726016112,-16.670467206826167,0.069,0.009587,0.963107,ETG,0.679741,0.33604586,0.13907516,0.9362663,1.0,0.0,0.0,1.0,17.844967,18.604310989589152,0.0414172187447547,17.84078275297229,0.0246012825518846,20.71132676653716,0.4128014147281647,17.444160083211056,0.0265317596495151,17.206984252781346,0.0419030599296093,1.0,0.0,4.9761014,2,4.0827913,0,4.1161165,3.4288673,4.068113,1.6584374,0.8330346,0.6565345449588099,0.8113150188929085,0.9273912845121044,19.073869214619904,15.612949209875,23.89835199740445,0.0,1.0,20.017277,19.688568,19.75927,19.195848,18.219984,17.82208,17.35217,0.30052474,0.41495818,0.34914333,0.20149294,0.06897942,0.033245098,0.054441087
iDR3.SPLUS-s13s46.014231,347.56969750282684,-16.643398728568172,0.0815,0.005166,0.996153,ETG,0.07917816,0.88539964,0.004468189,0.99764687,0.0,1.0,0.0,1.0,15.535756,16.358555072156893,0.0130573445931077,15.54967617765797,0.0074943909421563,18.257042406059416,0.1079407185316085,15.088596282576484,0.0075714234262704,14.81448492997093,0.0114780338481068,1.0,0.0,5.0100946,2,4.344386,0,10.545208,8.021151,4.4691753,1.8219374,0.76064414,0.5426107809212835,0.5692247029639367,1.1552135771456415,37.2428131333422,42.302092382323465,20.541622998355592,0.0,1.0,17.657978,17.104021,17.45242,17.24635,16.064613,15.460868,14.943203,0.085836254,0.09650138,0.10327353,0.08259327,0.023530124,0.009536328,0.0147215845
iDR3.SPLUS-s13s46.028481,347.746984728695,-16.302232807550656,0.094,0.033701,0.787796,ETG,0.4208884,0.5726991,0.011344132,0.9960103,0.0,1.0,0.0,1.0,17.029495,17.811432917816845,0.0223027989268302,17.00797589967965,0.0128116132691502,19.95723525413024,0.2324316799640655,16.526276146970506,0.0125796338543295,16.22357329309205,0.0183823127299547,1.0,0.0,4.5988674,2,3.9464812,0,4.7784677,3.9573116,3.8210232,1.557707,0.8281549,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.28061,18.499804,19.161333,18.840399,17.541645,16.912031,16.343832,0.17208615,0.1575286,0.21979482,0.15838607,0.040896494,0.01623028,0.023456639
iDR3.SPLUS-s13s46.031670,347.0377998733968,-16.239319470106985,0.1005,0.00526,0.994921,ETG,0.18315312,0.7826855,0.07701852,0.97553533,0.0,1.0,0.0,1.0,16.698545,17.59643509839061,0.0233145523816347,16.7323742261934,0.0127388527616858,19.824485031106704,0.2669717967510223,16.287082119788643,0.0130153335630893,15.997769303958464,0.0194074362516403,1.0,0.0,4.6084995,0,4.640199,0,6.019775,5.325364,4.7650933,1.9425735,0.88464504,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.160418,20.319515,18.84531,18.55622,17.207125,16.618422,16.07341,0.1997952,1.0796783,0.21250525,0.15752546,0.038608313,0.015865749,0.023740016
iDR3.SPLUS-s13s46.033223,347.9969593830758,-16.191568858950838,0.156,0.007937,0.953889,ETG,0.5170944,0.4874908,0.04277319,0.9855677,0.0,0.0,0.0,1.0,17.280447,18.22568211614749,0.0317822210490703,17.267114814490835,0.0156406238675117,20.53076455156664,0.3820200860500335,16.780848066216443,0.0155161889269948,16.47075195243266,0.0226198937743902,1.0,0.0,4.717792,2,4.421701,0,4.874403,3.692989,4.385189,1.787699,0.75762904,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,19.344557,18.94912,18.908228,19.019852,17.860115,17.104158,16.467247,0.17728147,0.23023222,0.17298193,0.18473537,0.053704634,0.018671865,0.025791725
